category,title,description,longitude,latitude,image
Nightlife,Ryōgoku Terrace Cafe,"Beside a lovely Edo-period garden and near the sumo stadium, this all-day cafe is a pleasant spot for a soft drink during the day or a cocktail (¥550) or a glass of wine by night. It also serves pizza.",139.79462,35.698397,
Shopping,Antique Mall Ginza,"At this subterranean market of antique and retro goods, you can pick up anything from old lacquerware and pottery to beautifully embroidered obi (the broad belt of a kimono) and jewellery. There are also some European pieces. Some shops are willing to negotiate prices.",139.769762,35.674075,
Restaurants,TY Harbor Brewery,"In a former warehouse on the waterfront, TY Harbor serves up excellent burgers, steaks, salads and sandwiches along with views of the canals around Tennōzu Isle. It also brews its own beer on the premises. Brunch is popular; call ahead to book a seat on the terrace.",139.747553,35.622934,
Attractions,Meguro Parasitological Museum,Here’s one for fans of the grotesque: this small museum was established in 1953 by a local doctor concerned by the increasing number of parasites he was encountering due to unsanitary postwar conditions. The grisly centrepiece is an 8.8m-long tapeworm found in the body of a 40-year-old Yokohama man.,139.706600408467,35.6316376095049,
Attractions,Ueno Tōshō-gū,"This shrine inside Ueno-kōen was built in honour of Tokugawa Ieyasu, the warlord who unified Japan. Resplendent in gold leaf and ornate details, it dates from 1651 (though it has had recent touch-ups). You can get a pretty good look from outside the gate, if you want to skip the admission fee.",139.770689286875,35.7153861026571,
Shopping,Disk Union Shinjuku,"Keeping the dream alive for fans of physical music, Disk Union has eight storeys of used CDs and records, including whole floors for genres like 70s prog and 80s new wave. There are a few more branches nearby with even more specific (and obscure) foci; see the map out front.",139.703779,35.690633,
Shopping,Kaiyōdō Hobby Lobby,"This is a collector's plastic dream – heroic, sexy figurines from all walks of Japanese science fiction. Look for the statues of characters from the anime series Neon Genesis Evangelion outside.",139.772326,35.698074,
Shopping,Comme des Garçons,"Designer Kawakubo Rei threw a wrench in the fashion machine in the early ’80s with her dark, asymmetrical designs. That her work doesn’t appear as shocking today as it once did speaks volumes about her far-reaching success. This eccentric, vaguely disorienting architectural creation is her brand’s flagship store.",139.713658165366,35.6641243530269,
Attractions,Nakagin Capsule Tower,"This early-1970s building by Kurokawa Kishō is a seminal work of Metabolism, an experimental architecture movement to create fluid, more organic structures. The tower is made up of self-contained pods around a central core that are meant to be replaced every 20 years. Long story short: they were never replaced and the building is just shy of being condemned, though remaining residents (and many more fans) have been campaigning to save it. Entry is by tour only.",139.763367,35.665664,https://lonelyplanetimages.imgix.net/a/g/hi/t/b86fedd18090fd0a4684c776bc3552f0-nakagin-capsule-tower.jpg?fit=crop&w=320&h=140
Attractions,National Museum of Western Art,"The permanent collection here runs from medieval Madonna-and-child images to 20th-century abstract expressionism, but is strongest in French impressionism, including a whole gallery of Monet. The main building, completed in 1959, was designed by Le Corbusier. Ask at the information desk for the Discover Architecture map (in English), which notes key aspects of the building.",139.776075041201,35.7155983226063,
Attractions,Watari Museum of Contemporary Art,"In a building (1990) by Swiss architect Mario Botta, Watari-Um stages exhibits that range from retrospectives of established art-world figures (such as Yayoi Kusama and Nam June Paik) to graffiti and landscape artists – with some exhibitions spilling onto the surrounding streets. 'Pair' tickets cost ¥1600 for two.",139.712763799491,35.6712637375899,
Information,Asakusa Culture Tourist Information Center,"This ward-run TIC, in a building designed by Kengo Kuma, has lots of info on Asakusa and Ueno, and a Pia ticket counter (for purchasing tickets to concerts and shows).",139.796444,35.710768,
Information,Shinjuku Bus Terminal Tourist Information Center,"Nearly paper-free, with iPads you can use to browse the city's official app and English-speaking staff. There's also a luggage-forwarding counter.",139.699584,35.688463,
Information,JR East Travel Service Center,"Tourist information, rail passes, money exchange, same-day baggage storage (¥600), porter services and bookings for ski and onsen getaways. Staff speak English.",139.7665,35.682337,
Restaurants,Agaru Sagaru Nishi-iru Higashi-iru,"This chill little restaurant serves Kyoto-style food (deceptively simple, with the ingredients – always seasonal – taking centre stage) without pretense. The five-dish course (¥3500) – presented in succession and prettily plated – is perfect for when you want to indulge, but not too much. (The seven-dish course requires advance reservations). Also, it looks like a cave.",139.708006,35.671112,
Attractions,Ikebukuro Life Safety Learning Center,"This public safety centre has a room that simulates a real earthquake and it's not for the faint of heart (literally): what you experience is a level seven shake, the highest on the Japanese scale and equivalent to what was felt in Sendai during the Great East Japan Earthquake. There is a simulation session at noon (30 minutes) for foreign travellers; get there a little early and sign up at the reception desk.",139.706956,35.72804,
Restaurants,Fugu-dashi Ushio Hachidai Keisuke,"In the stylish basement-restaurant floor of Tōkyū Plaza Ginza, this standard-looking ramen stall has the usual vending machine for paying at the entrance. The key difference is that the noodles here are topped with slices of the potentially dangerous (but here completely safe) fugu (pufferfish). It's a bit of a novelty, but one worth trying.",139.763099,35.672489,
Attractions,"State Guest House, Akasaka Palace","Check online for the opening schedule and somewhat complex admission details for this imperial palace and garden. Outside it's a dead ringer for London's Buckingham Palace. Inside, the tour route passes through four grandly decorated rooms – the most impressive being the Kacho-no-Ma (Room of Flowers and Birds), with Japanese ash panels inset with cloisonné panels – plus the entrance hall and main staircase.",139.72911,35.682555,
Attractions,Edo Shitamachi Traditional Crafts Museum,"Asakusa has a long artisan tradition, and changing exhibitions of local crafts – such as Edo-kiriko (cut glass) – are on display at this museum in a covered shopping arcade. Demonstrations are usually held on Saturdays and Sundays (between 11am and 5pm). The museum is closed for renovations until March 2019.",139.793881724334,35.7165606891595,
Entertainment,Club Goodman,"In the basement of a building with a guitar shop and recording studios, it's no surprise that this live house is a favourite with Tokyo's indie-scene bands and their fans. Entry charges depend on the bands playing.",139.777422,35.697168,
Shopping,Sada,The ever-changing selection at this compact shop includes clothes and accessories handmade in Tokyo and elsewhere around Japan.,139.736534,35.70291,
Transportation,Hinode Pier,"This pier is the hub for the services run by Tokyo Cruise to destinations including Hama-rikyū Onshi-teien, Asakusa and Odaiba.",139.760771,35.651229,
Attractions,Asahi Shimbun,Get an insight into how newspapers are produced on a free tour of the Tokyo headquarters of this national newspaper. Reserve two days in advance; English-speaking guides are available.,139.766586,35.664514,
Events,Asakusa Samba Carnival,"On the last Saturday in August, Tokyo’s Nikkei Brazilian community and local samba clubs turn Asakusa's Kaminari-mon-dōri into one big party.",139.798729,35.715734,
Attractions,Hinokichō-kōen,This traditional Japanese-style garden centred on an ornamental pond was formerly attached to the Azabu villa residence for the Mori Family and dates back at least 200 years. It is now part of the public space surrounding Tokyo Midtown.,139.733262,35.666946,
Attractions,Shitamachi Museum,"This small museum recreates life in the plebeian quarters of Tokyo during the Meiji and Taishō periods (1868–1926), before the city was twice destroyed by the Great Kantō Earthquake and WWII. There are old tenement houses and shops that you can enter.",139.7727276,35.71052566,
Attractions,Dior Omote-sandō,This five-storey glass building (2003) uses clever lighting and acrylic screens to pull off the effortlessly chic look of a breezy tiered skirt. Pritzker Prize–winning Tokyo firm SANAA (Nishizawa Ryue and Sejima Kazuyo) designed it.,139.707255,35.667364,https://lonelyplanetimages.imgix.net/a/g/hi/t/b2b44fee31e276644e11c5ce68d6c539-lpl-00573.jpg?fit=crop&w=320&h=140
